OBJECTID,EDGELEVEL,TOLL,LTN,MED,RST,UUID,OBJVAL,left,top,right,bottom,length,hex_id
"18657",1,Keine Gebühr,"1",Without median,Unpaved,{8486BF1D-62B5-4991-BF40-5F1044791A17},Fussweg,2652999.915632288902998,1175187.262499999953434,2653577.265901478473097,1174687.262499999953434,"543","171296"
"18657",1,Keine Gebühr,"1",Without median,Unpaved,{8486BF1D-62B5-4991-BF40-5F1044791A17},Fussweg,2653432.928334181196988,1174937.262499999953434,2654010.278603370301425,1174437.262499999953434,"144","171739"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2652566.902930396609008,1173437.262499999953434,2653144.253199586179107,1172937.262499999953434,"264","170858"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2652999.915632288902998,1174187.262499999953434,2653577.265901478473097,1173687.262499999953434,"112","171298"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2652999.915632288902998,1173687.262499999953434,2653577.265901478473097,1173187.262499999953434,"478","171299"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2653432.928334181196988,1173937.262499999953434,2654010.278603370301425,1173437.262499999953434,"529","171741"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2653865.941036073956639,1173687.262499999953434,2654443.291305263061076,1173187.262499999953434,"405","172183"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2654298.953737965784967,1173937.262499999953434,2654876.304007155355066,1173437.262499999953434,"190","172625"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2654298.953737965784967,1173437.262499999953434,2654876.304007155355066,1172937.262499999953434,"564","172626"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2654731.966439857613295,1173687.262499999953434,2655309.316709047183394,1173187.262499999953434,"314","173067"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2654731.966439857613295,1173187.262499999953434,2655309.316709047183394,1172687.262499999953434,"266","173068"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2655164.979141749907285,1173937.262499999953434,2655742.329410939477384,1173437.262499999953434,"89","173509"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2655164.979141749907285,1173437.262499999953434,2655742.329410939477384,1172937.262499999953434,"619","173510"
"18673",1,Keine Gebühr,"1",Without median,Unpaved,{7989FB4A-5639-47EA-B104-F59B6CEDCB22},Fussweg,2655597.991843641735613,1173687.262499999953434,2656175.342112831771374,1173187.262499999953434,"147","173951"
"18682",1,Keine Gebühr,"1",Without median,Unpaved,{4B7B7233-C014-44DC-ADB3-9E717740FD97},Fussweg,2654731.966439857613295,1170187.262499999953434,2655309.316709047183394,1169687.262499999953434,"432","173074"
"18682",1,Keine Gebühr,"1",Without median,Unpaved,{4B7B7233-C014-44DC-ADB3-9E717740FD97},Fussweg,2654731.966439857613295,1169687.262499999953434,2655309.316709047183394,1169187.262499999953434,"129","173075"
"18682",1,Keine Gebühr,"1",Without median,Unpaved,{4B7B7233-C014-44DC-ADB3-9E717740FD97},Fussweg,2655164.979141749907285,1169937.262499999953434,2655742.329410939477384,1169437.262499999953434,"646","173517"
"18682",1,Keine Gebühr,"1",Without median,Unpaved,{4B7B7233-C014-44DC-ADB3-9E717740FD97},Fussweg,2655164.979141749907285,1168437.262499999953434,2655742.329410939477384,1167937.262499999953434,"18","173520"
"18682",1,Keine Gebühr,"1",Without median,Unpaved,{4B7B7233-C014-44DC-ADB3-9E717740FD97},Fussweg,2655164.979141749907285,1167937.262499999953434,2655742.329410939477384,1167437.262499999953434,"128","173521"
"18682",1,Keine Gebühr,"1",Without median,Unpaved,{4B7B7233-C014-44DC-ADB3-9E717740FD97},Fussweg,2655597.991843641735613,1169687.262499999953434,2656175.342112831771374,1169187.262499999953434,"356","173959"
"18682",1,Keine Gebühr,"1",Without median,Unpaved,{4B7B7233-C014-44DC-ADB3-9E717740FD97},Fussweg,2655597.991843641735613,1169187.262499999953434,2656175.342112831771374,1168687.262499999953434,"517","173960"
"18682",1,Keine Gebühr,"1",Without median,Unpaved,{4B7B7233-C014-44DC-ADB3-9E717740FD97},Fussweg,2655597.991843641735613,1168687.262499999953434,2656175.342112831771374,1168187.262499999953434,"587","173961"
"18682",1,Keine Gebühr,"1",Without median,Unpaved,{4B7B7233-C014-44DC-ADB3-9E717740FD97},Fussweg,2655597.991843641735613,1168187.262499999953434,2656175.342112831771374,1167687.262499999953434,"679","173962"
"18682",1,Keine Gebühr,"1",Without median,Unpaved,{4B7B7233-C014-44DC-ADB3-9E717740FD97},Fussweg,2655597.991843641735613,1167687.262499999953434,2656175.342112831771374,1167187.262499999953434,"236","173963"
"18692",1,Keine Gebühr,"1",Without median,Unpaved,{D5EDB8E8-E277-4CFE-B75A-4695D843D929},Fussweg,2659062.093458780087531,1175687.262499999953434,2659639.443727969657630,1175187.262499999953434,"128","177483"
"18692",1,Keine Gebühr,"1",Without median,Unpaved,{D5EDB8E8-E277-4CFE-B75A-4695D843D929},Fussweg,2659062.093458780087531,1175187.262499999953434,2659639.443727969657630,1174687.262499999953434,"546","177484"
"18696",1,Keine Gebühr,"1",Without median,Unpaved,{CFCAD623-FCC6-451A-897A-9603B6C1809F},Fussweg,2633514.344047138933092,1175437.262499999953434,2634091.694316328503191,1174937.262499999953434,"323","151406"
"18696",1,Keine Gebühr,"1",Without median,Unpaved,{CFCAD623-FCC6-451A-897A-9603B6C1809F},Fussweg,2633514.344047138933092,1174437.262499999953434,2634091.694316328503191,1173937.262499999953434,"420","151408"
"18696",1,Keine Gebühr,"1",Without median,Unpaved,{CFCAD623-FCC6-451A-897A-9603B6C1809F},Fussweg,2633947.356749031227082,1175687.262499999953434,2634524.707018220797181,1175187.262499999953434,"431","151847"
"18696",1,Keine Gebühr,"1",Without median,Unpaved,{CFCAD623-FCC6-451A-897A-9603B6C1809F},Fussweg,2633947.356749031227082,1175187.262499999953434,2634524.707018220797181,1174687.262499999953434,"55","151848"
"18696",1,Keine Gebühr,"1",Without median,Unpaved,{CFCAD623-FCC6-451A-897A-9603B6C1809F},Fussweg,2633947.356749031227082,1174687.262499999953434,2634524.707018220797181,1174187.262499999953434,"447","151849"
"18696",1,Keine Gebühr,"1",Without median,Unpaved,{CFCAD623-FCC6-451A-897A-9603B6C1809F},Fussweg,2634380.369450923521072,1175437.262499999953434,2634957.719720113091171,1174937.262499999953434,"532","152290"
"18696",1,Keine Gebühr,"1",Without median,Unpaved,{CFCAD623-FCC6-451A-897A-9603B6C1809F},Fussweg,2634380.369450923521072,1174937.262499999953434,2634957.719720113091171,1174437.262499999953434,"678","152291"
"18696",1,Keine Gebühr,"1",Without median,Unpaved,{CFCAD623-FCC6-451A-897A-9603B6C1809F},Fussweg,2634380.369450923521072,1174437.262499999953434,2634957.719720113091171,1173937.262499999953434,"148","152292"
"18697",1,Keine Gebühr,"1",Without median,Unpaved,{3C74DCFD-CFCD-48C4-ADD9-92F837DD1D5B},Fussweg,2635679.407556599937379,1177187.262499999953434,2636256.757825789973140,1176687.262499999953434,"395","153612"
"18697",1,Keine Gebühr,"1",Without median,Unpaved,{3C74DCFD-CFCD-48C4-ADD9-92F837DD1D5B},Fussweg,2636112.420258492231369,1177437.262499999953434,2636689.770527681801468,1176937.262499999953434,"129","154054"
"18697",1,Keine Gebühr,"1",Without median,Unpaved,{3C74DCFD-CFCD-48C4-ADD9-92F837DD1D5B},Fussweg,2636112.420258492231369,1176937.262499999953434,2636689.770527681801468,1176437.262499999953434,"596","154055"
"18697",1,Keine Gebühr,"1",Without median,Unpaved,{3C74DCFD-CFCD-48C4-ADD9-92F837DD1D5B},Fussweg,2636112.420258492231369,1176437.262499999953434,2636689.770527681801468,1175937.262499999953434,"366","154056"
"18697",1,Keine Gebühr,"1",Without median,Unpaved,{3C74DCFD-CFCD-48C4-ADD9-92F837DD1D5B},Fussweg,2636112.420258492231369,1175937.262499999953434,2636689.770527681801468,1175437.262499999953434,"732","154057"
"18697",1,Keine Gebühr,"1",Without median,Unpaved,{3C74DCFD-CFCD-48C4-ADD9-92F837DD1D5B},Fussweg,2636545.432960384525359,1176687.262499999953434,2637122.783229574095458,1176187.262499999953434,"361","154497"
"18697",1,Keine Gebühr,"1",Without median,Unpaved,{3C74DCFD-CFCD-48C4-ADD9-92F837DD1D5B},Fussweg,2636545.432960384525359,1175687.262499999953434,2637122.783229574095458,1175187.262499999953434,"519","154499"
"18697",1,Keine Gebühr,"1",Without median,Unpaved,{3C74DCFD-CFCD-48C4-ADD9-92F837DD1D5B},Fussweg,2636545.432960384525359,1175187.262499999953434,2637122.783229574095458,1174687.262499999953434,"802","154500"
"18697",1,Keine Gebühr,"1",Without median,Unpaved,{3C74DCFD-CFCD-48C4-ADD9-92F837DD1D5B},Fussweg,2636978.445662276819348,1174937.262499999953434,2637555.795931466389447,1174437.262499999953434,"999","154943"
"18697",1,Keine Gebühr,"1",Without median,Unpaved,{3C74DCFD-CFCD-48C4-ADD9-92F837DD1D5B},Fussweg,2636978.445662276819348,1174437.262499999953434,2637555.795931466389447,1173937.262499999953434,"201","154944"
"18698",1,Keine Gebühr,"1",Without median,Unpaved,{A4552F04-0552-4398-A272-86F0171D1067},Fussweg,2643473.636190660297871,1175687.262499999953434,2644050.986459849867970,1175187.262499999953434,"228","161571"
"18698",1,Keine Gebühr,"1",Without median,Unpaved,{A4552F04-0552-4398-A272-86F0171D1067},Fussweg,2643473.636190660297871,1175187.262499999953434,2644050.986459849867970,1174687.262499999953434,"112","161572"
"18698",1,Keine Gebühr,"1",Without median,Unpaved,{A4552F04-0552-4398-A272-86F0171D1067},Fussweg,2643906.648892552126199,1175437.262499999953434,2644483.999161741696298,1174937.262499999953434,"226","162014"
"18699",1,Keine Gebühr,"1",Without median,Unpaved,{1832079F-703F-41A6-9E5C-6FEA862769CE},Fussweg,2639576.521873630117625,1176937.262499999953434,2640153.872142819687724,1176437.262499999953434,"9","157591"
"18699",1,Keine Gebühr,"1",Without median,Unpaved,{1832079F-703F-41A6-9E5C-6FEA862769CE},Fussweg,2640009.534575522411615,1176687.262499999953434,2640586.884844711981714,1176187.262499999953434,"108","158033"
"18700",2,Keine Gebühr,"1",Without median,Unpaved,{8ADA2232-1501-4DB4-A7FF-1792EDAE166F},Fussweg,2639576.521873630117625,1176937.262499999953434,2640153.872142819687724,1176437.262499999953434,"77","157591"
"18701",1,Keine Gebühr,"1",Without median,Unpaved,{2429C8D2-84CF-4421-863B-0A5A508E7AD4},Fussweg,2627452.166220648214221,1176937.262499999953434,2628029.516489838249981,1176437.262499999953434,"808","145215"
"18701",1,Keine Gebühr,"1",Without median,Unpaved,{2429C8D2-84CF-4421-863B-0A5A508E7AD4},Fussweg,2627885.178922540042549,1177187.262499999953434,2628462.529191729612648,1176687.262499999953434,"610","145656"
"18701",1,Keine Gebühr,"1",Without median,Unpaved,{2429C8D2-84CF-4421-863B-0A5A508E7AD4},Fussweg,2627885.178922540042549,1176687.262499999953434,2628462.529191729612648,1176187.262499999953434,"321","145657"
"18701",1,Keine Gebühr,"1",Without median,Unpaved,{2429C8D2-84CF-4421-863B-0A5A508E7AD4},Fussweg,2628318.191624432336539,1177437.262499999953434,2628895.541893621906638,1176937.262499999953434,"510","146098"
"18701",1,Keine Gebühr,"1",Without median,Unpaved,{2429C8D2-84CF-4421-863B-0A5A508E7AD4},Fussweg,2628751.204326324630529,1177687.262499999953434,2629328.554595514200628,1177187.262499999953434,"205","146539"
"18702",1,Keine Gebühr,"1",Without median,Unpaved,{E43875ED-5017-4127-8C61-C6D00E84C6BD},Fussweg,2628318.191624432336539,1176937.262499999953434,2628895.541893621906638,1176437.262499999953434,"450","146099"
"18702",1,Keine Gebühr,"1",Without median,Unpaved,{E43875ED-5017-4127-8C61-C6D00E84C6BD},Fussweg,2628318.191624432336539,1176437.262499999953434,2628895.541893621906638,1175937.262499999953434,"510","146100"
"18702",1,Keine Gebühr,"1",Without median,Unpaved,{E43875ED-5017-4127-8C61-C6D00E84C6BD},Fussweg,2628318.191624432336539,1175937.262499999953434,2628895.541893621906638,1175437.262499999953434,"557","146101"
"18702",1,Keine Gebühr,"1",Without median,Unpaved,{E43875ED-5017-4127-8C61-C6D00E84C6BD},Fussweg,2628318.191624432336539,1175437.262499999953434,2628895.541893621906638,1174937.262499999953434,"598","146102"
"18702",1,Keine Gebühr,"1",Without median,Unpaved,{E43875ED-5017-4127-8C61-C6D00E84C6BD},Fussweg,2628318.191624432336539,1174937.262499999953434,2628895.541893621906638,1174437.262499999953434,"413","146103"
"18702",1,Keine Gebühr,"1",Without median,Unpaved,{E43875ED-5017-4127-8C61-C6D00E84C6BD},Fussweg,2628751.204326324630529,1177687.262499999953434,2629328.554595514200628,1177187.262499999953434,"10","146539"
"18702",1,Keine Gebühr,"1",Without median,Unpaved,{E43875ED-5017-4127-8C61-C6D00E84C6BD},Fussweg,2628751.204326324630529,1177187.262499999953434,2629328.554595514200628,1176687.262499999953434,"402","146540"
"18702",1,Keine Gebühr,"1",Without median,Unpaved,{E43875ED-5017-4127-8C61-C6D00E84C6BD},Fussweg,2628751.204326324630529,1175187.262499999953434,2629328.554595514200628,1174687.262499999953434,"8","146544"
"18705",1,Keine Gebühr,"1",Without median,Unpaved,{2AF142ED-059C-45CC-97DC-4E1E54DB3A1F},Fussweg,2627019.153518755920231,1177187.262499999953434,2627596.503787945490330,1176687.262499999953434,"182","144772"
"18705",1,Keine Gebühr,"1",Without median,Unpaved,{2AF142ED-059C-45CC-97DC-4E1E54DB3A1F},Fussweg,2627452.166220648214221,1177937.262499999953434,2628029.516489838249981,1177437.262499999953434,"491","145213"
"18705",1,Keine Gebühr,"1",Without median,Unpaved,{2AF142ED-059C-45CC-97DC-4E1E54DB3A1F},Fussweg,2627452.166220648214221,1177437.262499999953434,2628029.516489838249981,1176937.262499999953434,"418","145214"
"18705",1,Keine Gebühr,"1",Without median,Unpaved,{2AF142ED-059C-45CC-97DC-4E1E54DB3A1F},Fussweg,2627452.166220648214221,1176937.262499999953434,2628029.516489838249981,1176437.262499999953434,"247","145215"
"18705",1,Keine Gebühr,"1",Without median,Unpaved,{2AF142ED-059C-45CC-97DC-4E1E54DB3A1F},Fussweg,2627885.178922540042549,1178187.262499999953434,2628462.529191729612648,1177687.262499999953434,"445","145654"
"19092",1,Keine Gebühr,"1",Without median,Unpaved,{3DF122F9-534E-459F-AC0C-C0B10327C6E8},Fussweg,2633514.344047138933092,1174437.262499999953434,2634091.694316328503191,1173937.262499999953434,"227","151408"
"19092",1,Keine Gebühr,"1",Without median,Unpaved,{3DF122F9-534E-459F-AC0C-C0B10327C6E8},Fussweg,2633947.356749031227082,1174187.262499999953434,2634524.707018220797181,1173687.262499999953434,"810","151850"
"19092",1,Keine Gebühr,"1",Without median,Unpaved,{3DF122F9-534E-459F-AC0C-C0B10327C6E8},Fussweg,2633947.356749031227082,1173687.262499999953434,2634524.707018220797181,1173187.262499999953434,"158","151851"
"19092",1,Keine Gebühr,"1",Without median,Unpaved,{3DF122F9-534E-459F-AC0C-C0B10327C6E8},Fussweg,2634380.369450923521072,1173937.262499999953434,2634957.719720113091171,1173437.262499999953434,"541","152293"
"19092",1,Keine Gebühr,"1",Without median,Unpaved,{3DF122F9-534E-459F-AC0C-C0B10327C6E8},Fussweg,2634380.369450923521072,1173437.262499999953434,2634957.719720113091171,1172937.262499999953434,"854","152294"
"19092",1,Keine Gebühr,"1",Without median,Unpaved,{3DF122F9-534E-459F-AC0C-C0B10327C6E8},Fussweg,2634380.369450923521072,1172937.262499999953434,2634957.719720113091171,1172437.262499999953434,"552","152295"
"19092",1,Keine Gebühr,"1",Without median,Unpaved,{3DF122F9-534E-459F-AC0C-C0B10327C6E8},Fussweg,2634813.382152815815061,1172687.262499999953434,2635390.732422005385160,1172187.262499999953434,"49","152737"
"19097",1,Keine Gebühr,"1",Without median,Unpaved,{B9EBA16F-22DD-43E5-8D23-6E663DA3340F},Fussweg,2637411.458364169113338,1168687.262499999953434,2637988.808633358683437,1168187.262499999953434,"479","155397"
"19098",1,Keine Gebühr,"1",Without median,Unpaved,{6E0B47AC-D113-4AC6-9E33-709C9DF03328},Fussweg,2643040.623488768003881,1169437.262499999953434,2643617.973757957573980,1168937.262499999953434,"113","161142"
"19099",1,Keine Gebühr,"1",Without median,Unpaved,{50DFD7C0-0042-4BEB-AA1A-84DBF6E03F21},Fussweg,2640875.559979306533933,1169187.262499999953434,2641452.910248496104032,1168687.262499999953434,"369","158932"
"19099",1,Keine Gebühr,"1",Without median,Unpaved,{50DFD7C0-0042-4BEB-AA1A-84DBF6E03F21},Fussweg,2641741.585383091121912,1169687.262499999953434,2642318.935652280692011,1169187.262499999953434,"69","159815"
"19099",1,Keine Gebühr,"1",Without median,Unpaved,{50DFD7C0-0042-4BEB-AA1A-84DBF6E03F21},Fussweg,2641741.585383091121912,1169187.262499999953434,2642318.935652280692011,1168687.262499999953434,"488","159816"
"19099",1,Keine Gebühr,"1",Without median,Unpaved,{50DFD7C0-0042-4BEB-AA1A-84DBF6E03F21},Fussweg,2642174.598084983415902,1169437.262499999953434,2642751.948354172520339,1168937.262499999953434,"43","160258"
"19100",1,Keine Gebühr,"1",Without median,Unpaved,{9A90E561-B965-49DF-A29E-DB815874887E},Fussweg,2642174.598084983415902,1169437.262499999953434,2642751.948354172520339,1168937.262499999953434,"491","160258"
"19100",1,Keine Gebühr,"1",Without median,Unpaved,{9A90E561-B965-49DF-A29E-DB815874887E},Fussweg,2642607.610786876175553,1169687.262499999953434,2643184.961056065279990,1169187.262499999953434,"468","160699"
"19100",1,Keine Gebühr,"1",Without median,Unpaved,{9A90E561-B965-49DF-A29E-DB815874887E},Fussweg,2643040.623488768003881,1169437.262499999953434,2643617.973757957573980,1168937.262499999953434,"251","161142"
"19101",1,Keine Gebühr,"1",Without median,Unpaved,{6490AEE6-8CEE-4931-BF3D-12232659E055},Fussweg,2643040.623488768003881,1169437.262499999953434,2643617.973757957573980,1168937.262499999953434,"281","161142"
"19102",1,Keine Gebühr,"1",Without median,Unpaved,{A8F0E646-61C7-4805-849F-62A914D6B12B},Fussweg,2634380.369450923521072,1170937.262499999953434,2634957.719720113091171,1170437.262499999953434,"44","152299"
"19102",1,Keine Gebühr,"1",Without median,Unpaved,{A8F0E646-61C7-4805-849F-62A914D6B12B},Fussweg,2634380.369450923521072,1170437.262499999953434,2634957.719720113091171,1169937.262499999953434,"501","152300"
"19102",1,Keine Gebühr,"1",Without median,Unpaved,{A8F0E646-61C7-4805-849F-62A914D6B12B},Fussweg,2634813.382152815815061,1170687.262499999953434,2635390.732422005385160,1170187.262499999953434,"35","152741"
"19102",1,Keine Gebühr,"1",Without median,Unpaved,{A8F0E646-61C7-4805-849F-62A914D6B12B},Fussweg,2634813.382152815815061,1170187.262499999953434,2635390.732422005385160,1169687.262499999953434,"568","152742"
"19102",1,Keine Gebühr,"1",Without median,Unpaved,{A8F0E646-61C7-4805-849F-62A914D6B12B},Fussweg,2635246.394854708109051,1169937.262499999953434,2635823.745123897679150,1169437.262499999953434,"782","153185"
